0,0,91737,96386,90277,172036,295508,238003,1426547,583560
0,1,91935,96415,90039,172077,295163,237981,1403275,583443
0,2,141599,91842,96401,90140,172166,295178,237971,1403606,583563
0,3,91843,96418,90166,172148,295443,238328,1403247,583529
0,4,91825,96484,90177,172148,295182,238072,1403616,583606
0,5,91850,96455,89971,172186,295365,238102,1403584,583777
0,6,91795,96498,89962,172295,295205,238077,1403477,583668
0,7,141821,92016,96446,89976,172283,295178,238087,1403151,583577
0,8,91846,96389,89984,172135,295108,238062,1403476,583646
0,9,91825,96454,90005,172108,295231,238167,1403392,583717

1,0,141654,91783,96361,89957,172155,295230,238100,1403500,583700
1,1,91784,96367,89949,172070,295224,238040,1403615,583770
1,2,91837,96407,90135,172139,295174,238125,1403689,583669
1,3,91853,96397,89967,172211,295177,237971,1403480,583863
1,4,141631,91824,96421,89930,172129,295222,238073,1403707,583712
1,5,91795,96490,89939,172080,295181,238040,1403641,584003
1,6,91796,96405,89955,172060,295120,238026,1403505,583820
1,7,91818,96410,89974,172117,295140,238082,1402824,583958
1,8,91838,96433,89869,172147,295142,238009,1403504,583797
1,9,91790,96433,89983,172315,295166,238151,1403620,583841

2,0,141599,91827,96386,90156,172269,295139,238068,1403446,583914
2,1,91801,96402,89958,172196,295170,238022,1403114,583828
2,2,141616,91764,96373,89954,172120,295071,237934,1403219,583868
2,3,92030,96426,89952,172186,295184,238014,1403435,583818
2,4,91798,96420,89952,172110,295179,237939,1403280,384143
2,5,141272,91882,96491,89931,172131,295348,238140,1404049,384208
2,6,91939,96495,89889,172110,295355,238048,1380945,384341
2,7,141376,91926,96541,89948,172124,295344,238026,1380570,384042
2,8,91927,96490,89981,172105,295310,237975,1380666,384383
2,9,141321,91884,96524,89899,172363,295410,238072,1380717,384145

3,0,91905,96531,89940,172125,295295,237971,1380719,384119
3,1,141270,91935,96496,89947,172135,295329,238014,1380722,384374
3,2,92089,96533,89974,172056,295329,238030,1380633,384106
3,3,91930,96536,89935,172173,295332,238084,1380151,384266
3,4,141420,91961,96495,89963,172079,295562,238104,1380556,384114
3,5,91911,96526,89970,172308,295244,238011,1380633,384281
3,6,141273,91242,96479,89963,172122,295440,237921,1380529,383997
3,7,91970,96487,89923,172069,295418,237975,1399931,384267
3,8,141287,91972,96598,89958,172294,295332,238039,1380550,384074
3,9,91919,96472,89881,172124,295248,238033,1380765,384301

4,0,141295,91951,96498,89929,172095,295291,237968,1380583,384425
4,1,141248,91930,96506,89926,172056,295508,238037,1380777,384164
4,2,91945,96506,89979,172207,295349,238128,1380856,384392
4,3,141383,91951,96514,90146,172131,295315,238036,1380996,384332
4,4,91949,96642,89983,172218,295297,238002,1381051,384296
4,5,141215,91898,96515,89930,172173,295273,238087,1380491,384099
4,6,91908,96491,89989,172083,295317,238105,1380798,384257
4,7,141265,91961,96624,89961,172161,295295,238039,1380500,384257
4,8,91939,96626,89970,172142,295359,237989,1380769,384258
4,9,141341,91931,96456,89986,172326,295350,238022,1380899,384128

5,0,91928,96481,90120,172114,295240,238059,1380573,384088
5,1,91929,96453,89915,172065,295227,237965,1380752,384279
5,2,141282,91924,96496,89951,172063,295390,238021,1380694,384210
5,3,91916,96478,89949,172314,295615,237983,1380656,384213
5,4,141235,91983,96499,89986,172144,295428,238021,1380697,384089
5,5,91974,96478,89949,172123,295233,237991,1380887,384280
5,6,141255,91991,96494,89970,172098,295342,238016,1380777,384091
5,7,91219,96519,89915,172169,295288,238148,1380764,384209
5,8,141301,91942,96439,89990,172152,295263,238060,1380517,384190
5,9,92149,96474,89946,172153,295382,238005,1400915,384291

6,0,141310,91978,96591,89964,172052,295456,238029,1380760,384496
6,1,141320,92140,96478,90011,172215,295614,238033,1380653,384144
6,2,91275,96582,90002,172133,295318,238042,1380693,384272
6,3,141333,91927,96508,89938,172129,295368,238021,1381118,384114
6,4,91914,96529,89964,172028,295294,238064,1380897,384272
6,5,141297,91937,96478,89911,172124,295205,237994,1380528,384179
6,6,91892,96577,89932,172271,295355,238016,1380983,384352
6,7,141254,89241,96510,89955,172119,295302,238007,1379200,384118
6,8,91916,96497,90152,172115,295344,238038,1380037,384405
6,9,141346,91958,96497,89944,172190,295241,238018,1380789,384120

7,0,92039,96460,89924,172223,295300,238004,1380740,384133
7,1,141254,91986,96450,89960,172151,295239,238004,1399545,384247
7,2,91907,96521,89941,172069,295333,238048,1380589,384082
7,3,91922,96508,89936,172213,295355,238046,1380796,384319
7,4,141434,91968,96620,89945,172116,295361,237360,1380622,384140
7,5,91992,96530,89946,172074,295349,238013,1380805,384258
7,6,92214,96508,89943,172145,295302,238150,1380862,384186
7,7,141333,91922,96453,89957,172320,295495,238114,1380833,384322
7,8,91910,96444,89948,172071,295565,238031,1380511,384070
7,9,141292,92161,96500,90005,172187,295280,238050,1381030,384206

8,0,91952,95845,89982,172084,295268,238002,1380716,384278
8,1,141300,91968,96497,90187,172144,295278,238043,1380676,384191
8,2,92062,96603,89958,172100,295364,237968,1380699,384228
8,3,141294,91913,96612,89935,172097,295293,238085,1380547,384102
8,4,91956,96472,89965,172046,295291,237979,1380842,384244
8,5,141320,91965,96591,89969,172106,295277,238006,1380796,384002
8,6,92113,96519,89977,172363,295299,237992,1380747,384192
8,7,141229,91912,96586,89947,172075,295255,237999,1380331,384102
8,8,91968,96498,89959,172051,295308,238081,1380663,384301
8,9,141166,91961,96461,89994,172057,295266,238088,1380556,384140

